genreForm,accessionNumber,itemNumber,title,titlew1974,country,year,generation,dimensions,videoFormat,summary,duration,DigitizationNotes,note1,url,subj1,subj2,subj3
Unedited footage,0550-01-17284,17284,Gerald Ford’s America 052. 9/18 Ford United Nations (UN) 2,Gerald Ford’s America 052. 9/18 [1974] Ford United Nations (UN) 2,United States,1975,master,1/2 in.,EIAJ,"Interviews with demonstrators and workers. --mg, 6/10/2019 ",32:02,"Digitization Vendor Comments: ""Aligned Playback Level to program; Head Switching Visible; Unstable Control Track; Aligned Audio Level to Program; Single Channel Mono Audio Split to Two Channel Mono in the Master File; Flagging Visible in Picture;Channel1 Mono; Levels adjusted beyond broadcast standards to obtain a more usable picture, as was recorded on tape. Tape was upside down on the reel, had to be corrected before capture."" ; Digitization QC Note: Jitter in flagging area of image, especially towards beginning and end of tape. Dirt on lens. --6/10/2019","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-052_17284,,,
Unedited footage,0550-01-17285,17285,Gerald Ford’s America 053. 9/18 Ford United Nations (UN) 3 / Moon BW 1,Gerald Ford’s America 053. 9/18 [1974] Ford United Nations (UN) 3 / Moon BW 1,United States,1975,master,1/2 in.,EIAJ,,30:50,"Digitization Vendor Comments: ""Aligned Playback Level to program; Head Switching Visible; Unstable Control Track; Aligned Audio Level to Program; Flagging Visible in Picture; Single Channel Mono Audio Split to Two Channel Mono in the Master File;Channel1 Mono; Levels adjusted beyond broadcast standards to obtain a more usable picture, as was recorded on tape. Tape was upside down on the reel, had to be corrected before capture."" ; Digitization QC Note: Video dropouts. Some tracking-like noise (unstable control track) throughout tape, possibly some wrinkling. Footage of Rev. Moon has microwave interference pattern and uneven lighting. --mg, 6/10/2019","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-053_17285,,,
Unedited footage,0550-01-17286,17286,Gerald Ford’s America 054. [John] Ehrlichman,Gerald Ford’s America 054. [John] Ehrlichman,United States,1975,master,1/2 in.,EIAJ,"Ehrlichman interview begins approximately 00:02:45. --mg, 6/10/2019",17:16,"Digitization Vendor Comments: ""Aligned Playback Level to program; Head Switching Visible; Unstable Control Track; Aligned Audio Level to Program; Flagging Visible in Picture; Single Channel Mono Audio Split to Two Channel Mono in the Master File;Channel1 Mono; Levels adjusted beyond broadcast standards to obtain a more usable picture, as was recorded on tape."" ; Digitization QC Note: Video dropouts. Some slight dropout at approximately 00:08:00. --mg, 6/10/2019","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-054_17286,,,
Unedited footage,0550-01-17287,17287,Gerald Ford’s America 055. 11/14 [Walter] Fauntroy #1,Gerald Ford’s America 055. 11/14 [1974] [Walter] Fauntroy #1,United States,1975,master,1/2 in.,EIAJ,"Formal interview with Fauntroy begins 00:06:11. --mg, 6/10/2019",35:23,"Digitization Vendor Comments: ""Aligned Playback Level to program; Head Switching Visible; Unstable Control Track; Aligned Audio Level to Program; Flagging Visible in Picture; Single Channel Mono Audio Split to Two Channel Mono in the Master File;Channel1 Mono; Levels adjusted beyond broadcast standards to obtain a more usable picture, as was recorded on tape."" ; Digitization QC Note: Camera tests at beginning of tape. Slight interference distortion visible. Flagging as described. Black from 00:33:00 through end of tape. --mg, 6/10/2019","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-055_17287,,,
Unedited footage,0550-01-17288,17288,Gerald Ford’s America 058. [Peter] Lisagor lunch,Gerald Ford’s America 058. [Peter] Lisagor lunch,United States,1975,master,1/2 in.,EIAJ,,31:52,"Digitization Vendor Comments: ""Single Channel Mono Audio Split to Two Channel Mono in the Master File; Flagging Visible in Picture; Aligned Playback Level to program; Head Switching Visible; Unstable Control Track; Aligned Audio Level to Program;Channel1 Mono; Levels adjusted beyond broadcast standards to obtain a more usable picture, as was recorded on tape."" ; Digitization QC Note: Flagging as described. Video dropouts. Camera slightly out of focus. Breakup and black from 00:31:25 through end of tape. --mg, 6/10/2019","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-058_17288,,,
Unedited footage,0550-01-17289,17289,Gerald Ford’s America 059. Mrs. Ford's tea (original),Gerald Ford’s America 059. Mrs. Ford's tea (original),United States,1975,master,1/2 in.,EIAJ,,33:50,"Digitization Vendor Comments: ""Aligned Playback Level to program; Head Switching Visible; Unstable Control Track; Aligned Audio Level to Program; Flagging Visible in Picture; Single Channel Mono Audio Split to Two Channel Mono in the Master File;Channel1 Mono; Levels adjusted beyond broadcast standards to obtain a more usable picture, as was recorded on tape. Tape was upside down on the reel, had to be corrected before capture."" ; Digitization QC Note: Some jitter, especially towards end of tape. High levels of background noise during social function. Some tracking-like noise (unstable control track) throughout tape. --mg, 6/10/2019","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-059_17289,,,
Unedited footage,0550-01-17290,17290,Gerald Ford’s America 060. Mrs. Ford's second reception (original),Gerald Ford’s America 060. Mrs. Ford's second reception (original),United States,1975,master,1/2 in.,EIAJ,,33:08,"Digitization Vendor Comments: ""Aligned Playback Level to program; Aligned Audio Level to Program; Unstable Control Track; Head Switching Visible; Bars and tone at the head of tape, but aligned video and audio levels to program content because bars are non standard; Single Channel Mono Audio Split to Two Channel Mono in the Master File;Channel1 Mono; Levels adjusted beyond broadcast standards to obtain a more usable picture, as was recorded on tape. Tape was upside down on the reel, had to be corrected before capture."" ; Digitization QC Note: Video dropouts throughout. High levels of background noise during social function. --mg, 6/10/2019","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-060_17290,,,
Unedited footage,0550-01-17291,17291,Gerald Ford’s America 061. 9/24 Rocky (2),Gerald Ford’s America 061. 9/24 [1974] Rocky (2),United States,1975,master,1/2 in.,EIAJ,,33:26,"Digitization Vendor Comments: ""Aligned Playback Level to program; Aligned Audio Level to Program;Channel1 Mono; Levels adjusted beyond broadcast standards to obtain a more usable picture, as was recorded on tape."" ; Digitization QC Note: Video dropouts. Some jitter in flagging area of frame. --mg, 6/10/2019","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-061_17291,,,
Unedited footage,0550-01-17292,17292,Gerald Ford’s America 062. 9/23 Rocky hearings color #1,Gerald Ford’s America 062. 9/23 [1974] Rocky hearings color #1,United States,1975,master,1/2 in.,EIAJ,,33:23,"Digitization Vendor Comments: ""Aligned Playback Level to program; Head Switching Visible; Unstable Control Track; Aligned Audio Level to Program; Single Channel Mono Audio Split to Two Channel Mono in the Master File;Channel1 Mono; Levels adjusted beyond broadcast standards to obtain a more usable picture, as was recorded on tape. Tape was upside down on the reel, had to be corrected before capture."" ; Digitization QC Note: Some very slight ghosting (e.g. visible at 00:32:05). --mg, 6/10/2019Digitization QC Note: This tape is believed to be color but was transferred by MP as b/w. --AES 2019-10-29","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-062_17292,,,
Unedited footage,0550-01-17293,17293,Gerald Ford’s America 063. 9/23 Rocky hearings color #2,Gerald Ford’s America 063. 9/23 [1974] Rocky hearings color #2,United States,1975,master,1/2 in.,EIAJ,,34:12,"Digitization Vendor Comments: ""Aligned Playback Level to program; Head Switching Visible; Unstable Control Track; Aligned Audio Level to Program; Flagging Visible in Picture; Single Channel Mono Audio Split to Two Channel Mono in the Master File; High Amount of Hum on Tape;Channel1 Mono; Levels adjusted beyond broadcast standards to obtain a more usable picture, as was recorded on tape. Amplifier hum/buzz recorded on tape."" ; Digitization QC Note: Video dropouts and slight ghosting. Slight hum in audio recording. Breakup and black from approximately 00:33:00 through end of tape. --mg, 6/10/2019Digitization QC Note: This tape is believed to be color but was transferred by MP as b/w. --AES 2019-10-29","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-063_17293,,,
Unedited footage,0550-01-17294,17294,Gerald Ford’s America 064. 9/23 Rocky hearings b&w #1 no sound,Gerald Ford’s America 064. 9/23 [1974] Rocky hearings b&w #1 no sound,United States,1975,master,1/2 in.,EIAJ,,34:12,"Digitization Vendor Comments: ""Aligned Playback Level to program; Head Switching Visible; Unstable Control Track; Flagging Visible in Picture;Channel1 Mono; Tape is silent."" ; Digitization QC Note: No audio as described. Breakup at beginning of end. Video dropouts throughout. Black from 00:32:50 through end of tape. --mg, 6/11/2019","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-064_17294,,,
Unedited footage,0550-01-17295,17295,Gerald Ford’s America 065. Rocky hearings (Byrd),Gerald Ford’s America 065. Rocky hearings (Byrd),United States,1975,master,1/2 in.,EIAJ,,33:05,"Digitization Vendor Comments: ""Aligned Playback Level to program; Aligned Audio Level to Program; Head Switching Visible; Unstable Control Track; Flagging Visible in Picture; Single Channel Mono Audio Split to Two Channel Mono in the Master File;Channel1 Mono; Levels adjusted beyond broadcast standards to obtain a more usable picture, as was recorded on tape. Tape was upside down on the reel, had to be corrected before capture. Tape is silent up to 28:33."" ; Digitization QC Note: Slight jitter in flagging area of image. Video dropouts. No sound to 00:28:33, as described. --mg, 6/11/2019","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-065_17295,,,
Unedited footage,0550-01-17296,17296,Gerald Ford’s America 066. 9/19 [Jerry] terHorst bash 2,Gerald Ford’s America 066. 9/19 [1974] [Jerry] terHorst bash 2,United States,1975,master,1/2 in.,EIAJ,"More direct interview with Jerry terHorst begins approximately 00:07:30. --mg, 6/11/2019",24:39,"Digitization Vendor Comments: ""Aligned Playback Level to program; Head Switching Visible; Unstable Control Track; Aligned Audio Level to Program; Bars and tone at the head of tape, but aligned video and audio levels to program content because bars are non standard; Flagging Visible in Picture; Single Channel Mono Audio Split to Two Channel Mono in the Master File;Channel1 Mono; Levels adjusted beyond broadcast standards to obtain a more usable picture, as was recorded on tape."" ; Digitization QC Note: Flagging as described. Slight microwave interference pattern visible. Some tracking-like noise (unstable control track) throughout tape. --mg, 6/11/2019","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-066_17296,,,
Unedited footage,0550-01-17297,17297,Gerald Ford’s America 067. 9/19 [Jerry] terHorst bash (3) -- 10/14 Sara int.,Gerald Ford’s America 067. 9/19 [Jerry] terHorst bash (3) -- 10/14 [1974] Sara int.,United States,1975,master,1/2 in.,EIAJ,"Interview begins 00:09:45. --mg, 6/11/2019",33:11,"Digitization Vendor Comments: ""Aligned Playback Level to program; Head Switching Visible; Unstable Control Track; Aligned Audio Level to Program; Flagging Visible in Picture; Single Channel Mono Audio Split to Two Channel Mono in the Master File;Channel1 Mono; Levels adjusted beyond broadcast standards to obtain a more usable picture, as was recorded on tape. Tape was upside down on the reel, had to be corrected before capture."" ; Digitization QC Note: Flagging as described.  Slight microwave interference pattern visible for first part of tape. Video dropouts throughout. --mg, 6/11/2019","Recorded by TVTV in 1974. These tapes represent outtakes from the 1975 work ""Gerald Ford's America.""",https://archive.org/details/gerald-fords-america-067_17297,,,
